metal,coord,structure,variant
Rh,4,Rh_N1O1P1S1,
Rh,4,Rh_N1O1P2-hex,-hex
Rh,4,Rh_N1O1P2-opp,-opp
Rh,4,Rh_N1O1P2-pen,-pen
Rh,4,Rh_N1O1S2-hex,-hex
Rh,4,Rh_N1O1S2-opp,-opp
Rh,4,Rh_N1O1S2-pen,-pen
Rh,4,Rh_N1O2P1-hex,-hex
Rh,4,Rh_N1O2P1-opp,-opp
Rh,4,Rh_N1O2P1-pen,-pen
Rh,4,Rh_N1O2S1-hex,-hex
Rh,4,Rh_N1O2S1-opp,-opp
Rh,4,Rh_N1O2S1-pen,-pen
Rh,4,Rh_N1O3,
Rh,4,Rh_N1P1S2-hex,-hex
Rh,4,Rh_N1P1S2-opp,-opp
Rh,4,Rh_N1P1S2-pen,-pen
Rh,4,Rh_N1P2S1-hex,-hex
Rh,4,Rh_N1P2S1-opp,-opp
Rh,4,Rh_N1P2S1-pen,-pen
Rh,4,Rh_N1P3,
Rh,4,Rh_N1S3,
Rh,4,Rh_N2O1P1-hex,-hex
Rh,4,Rh_N2O1P1-opp,-opp
Rh,4,Rh_N2O1P1-pen,-pen
Rh,4,Rh_N2O1S1-hex,-hex
Rh,4,Rh_N2O1S1-opp,-opp
Rh,4,Rh_N2O1S1-pen,-pen
Rh,4,Rh_N2O2-hex,-hex
Rh,4,Rh_N2O2-opp,-opp
Rh,4,Rh_N2O2-pen,-pen
Rh,4,Rh_N2P1S1-hex,-hex
Rh,4,Rh_N2P1S1-opp,-opp
Rh,4,Rh_N2P1S1-pen,-pen
Rh,4,Rh_N2P2-hex,-hex
Rh,4,Rh_N2P2-opp,-opp
Rh,4,Rh_N2P2-pen,-pen
Rh,4,Rh_N2S2-hex,-hex
Rh,4,Rh_N2S2-opp,-opp
Rh,4,Rh_N2S2-pen,-pen
Rh,4,Rh_N3O1,
Rh,4,Rh_N3P1,
Rh,4,Rh_N3S1,
Rh,4,Rh_N4,
Rh,4,Rh_O1P1S2-hex,-hex
Rh,4,Rh_O1P1S2-opp,-opp
Rh,4,Rh_O1P1S2-pen,-pen
Rh,4,Rh_O1P2S1-hex,-hex
Rh,4,Rh_O1P2S1-opp,-opp
Rh,4,Rh_O1P2S1-pen,-pen
Rh,4,Rh_O1P3,
Rh,4,Rh_O1S3,
Rh,4,Rh_O2P1S1-hex,-hex
Rh,4,Rh_O2P1S1-opp,-opp
Rh,4,Rh_O2P1S1-pen,-pen
Rh,4,Rh_O2P2-hex,-hex
Rh,4,Rh_O2P2-opp,-opp
Rh,4,Rh_O2P2-pen,-pen
Rh,4,Rh_O2S2-hex,-hex
Rh,4,Rh_O2S2-opp,-opp
Rh,4,Rh_O2S2-pen,-pen
Rh,4,Rh_O3P1,
Rh,4,Rh_O3S1,
Rh,4,Rh_O4,
Rh,4,Rh_P1S3,
Rh,4,Rh_P2S2-hex,-hex
Rh,4,Rh_P2S2-opp,-opp
Rh,4,Rh_P2S2-pen,-pen
Rh,4,Rh_P3S1,
Rh,4,Rh_P4,
Rh,4,Rh_S4,
Ru,3,Ru_B1C1N1,
Ru,3,Ru_B1C1O1,
Ru,3,Ru_B1C1P1,
Ru,3,Ru_B1C1S1,
Ru,3,Ru_B1C2,
Ru,3,Ru_B1N1O1,
Ru,3,Ru_B1N1P1,
Ru,3,Ru_B1N1S1,
Ru,3,Ru_B1N2,
Ru,3,Ru_B1O1P1,
Ru,3,Ru_B1O1S1,
Ru,3,Ru_B1O2,
Ru,3,Ru_B1P1S1,
Ru,3,Ru_B1P2,
Ru,3,Ru_B1S2,
Ru,3,Ru_B2C1,
Ru,3,Ru_B2N1,
Ru,3,Ru_B2O1,
Ru,3,Ru_B2P1,
Ru,3,Ru_B2S1,
Ru,3,Ru_B3,
Ru,3,Ru_C1N1O1,
Ru,3,Ru_C1N1P1,
Ru,3,Ru_C1N1S1,
Ru,3,Ru_C1N2,
Ru,3,Ru_C1O1P1,
Ru,3,Ru_C1O1S1,
Ru,3,Ru_C1O2,
Ru,3,Ru_C1P1S1,
Ru,3,Ru_C1P2,
Ru,3,Ru_C1S2,
Ru,3,Ru_C2N1,
Ru,3,Ru_C2O1,
Ru,3,Ru_C2P1,
Ru,3,Ru_C2S1,
Ru,3,Ru_C3,
Ru,3,Ru_N1O1P1,
Ru,3,Ru_N1O1S1,
Ru,3,Ru_N1O2,
Ru,3,Ru_N1P1S1,
Ru,3,Ru_N1P2,
Ru,3,Ru_N1S2,
Ru,3,Ru_N2O1,
Ru,3,Ru_N2P1,
Ru,3,Ru_N2S1,
Ru,3,Ru_N3,
Ru,3,Ru_O1P1S1,
Ru,3,Ru_O1P2,
Ru,3,Ru_O1S2,
Ru,3,Ru_O2P1,
Ru,3,Ru_O2S1,
Ru,3,Ru_O3,
Ru,3,Ru_P1S2,
Ru,3,Ru_P2S1,
Ru,3,Ru_P3,
Ru,3,Ru_S3,
Ru,4,Ru_B1C1N1O1,
Ru,4,Ru_B1C1N1P1,
Ru,4,Ru_B1C1N1S1,
Ru,4,Ru_B1C1N2-hex,-hex
Ru,4,Ru_B1C1N2-opp,-opp
Ru,4,Ru_B1C1N2-pen,-pen
Ru,4,Ru_B1C1O1P1,
Ru,4,Ru_B1C1O1S1,
Ru,4,Ru_B1C1O2-hex,-hex
Ru,4,Ru_B1C1O2-opp,-opp
Ru,4,Ru_B1C1O2-pen,-pen
Ru,4,Ru_B1C1P1S1,
Ru,4,Ru_B1C1P2-hex,-hex
Ru,4,Ru_B1C1P2-opp,-opp
Ru,4,Ru_B1C1P2-pen,-pen
Ru,4,Ru_B1C1S2-hex,-hex
Ru,4,Ru_B1C1S2-opp,-opp
Ru,4,Ru_B1C1S2-pen,-pen
Ru,4,Ru_B1C2N1-hex,-hex
Ru,4,Ru_B1C2N1-opp,-opp
Ru,4,Ru_B1C2N1-pen,-pen
Ru,4,Ru_B1C2O1-hex,-hex
Ru,4,Ru_B1C2O1-opp,-opp
Ru,4,Ru_B1C2O1-pen,-pen
Ru,4,Ru_B1C2P1-hex,-hex
Ru,4,Ru_B1C2P1-opp,-opp
Ru,4,Ru_B1C2P1-pen,-pen
Ru,4,Ru_B1C2S1-hex,-hex
Ru,4,Ru_B1C2S1-opp,-opp
Ru,4,Ru_B1C2S1-pen,-pen
Ru,4,Ru_B1C3,
Ru,4,Ru_B1N1O1P1,
Ru,4,Ru_B1N1O1S1,
Ru,4,Ru_B1N1O2-hex,-hex
Ru,4,Ru_B1N1O2-opp,-opp
Ru,4,Ru_B1N1O2-pen,-pen
Ru,4,Ru_B1N1P1S1,
Ru,4,Ru_B1N1P2-hex,-hex
Ru,4,Ru_B1N1P2-opp,-opp
Ru,4,Ru_B1N1P2-pen,-pen
Ru,4,Ru_B1N1S2-hex,-hex
Ru,4,Ru_B1N1S2-opp,-opp
Ru,4,Ru_B1N1S2-pen,-pen
Ru,4,Ru_B1N2O1-hex,-hex
Ru,4,Ru_B1N2O1-opp,-opp
Ru,4,Ru_B1N2O1-pen,-pen
Ru,4,Ru_B1N2P1-hex,-hex
Ru,4,Ru_B1N2P1-opp,-opp
Ru,4,Ru_B1N2P1-pen,-pen
Ru,4,Ru_B1N2S1-hex,-hex
Ru,4,Ru_B1N2S1-opp,-opp
Ru,4,Ru_B1N2S1-pen,-pen
Ru,4,Ru_B1N3,
Ru,4,Ru_B1O1P1S1,
Ru,4,Ru_B1O1P2-hex,-hex
Ru,4,Ru_B1O1P2-opp,-opp
Ru,4,Ru_B1O1P2-pen,-pen
Ru,4,Ru_B1O1S2-hex,-hex
Ru,4,Ru_B1O1S2-opp,-opp
Ru,4,Ru_B1O1S2-pen,-pen
Ru,4,Ru_B1O2P1-hex,-hex
Ru,4,Ru_B1O2P1-opp,-opp
Ru,4,Ru_B1O2P1-pen,-pen
Ru,4,Ru_B1O2S1-hex,-hex
Ru,4,Ru_B1O2S1-opp,-opp
Ru,4,Ru_B1O2S1-pen,-pen
Ru,4,Ru_B1O3,
Ru,4,Ru_B1P1S2-hex,-hex
Ru,4,Ru_B1P1S2-opp,-opp
Ru,4,Ru_B1P1S2-pen,-pen
Ru,4,Ru_B1P2S1-hex,-hex
Ru,4,Ru_B1P2S1-opp,-opp
Ru,4,Ru_B1P2S1-pen,-pen
Ru,4,Ru_B1P3,
Ru,4,Ru_B1S3,
Ru,4,Ru_B2C1N1-hex,-hex
Ru,4,Ru_B2C1N1-opp,-opp
Ru,4,Ru_B2C1N1-pen,-pen
Ru,4,Ru_B2C1O1-hex,-hex
Ru,4,Ru_B2C1O1-opp,-opp
Ru,4,Ru_B2C1O1-pen,-pen
Ru,4,Ru_B2C1P1-hex,-hex
Ru,4,Ru_B2C1P1-opp,-opp
Ru,4,Ru_B2C1P1-pen,-pen
Ru,4,Ru_B2C1S1-hex,-hex
Ru,4,Ru_B2C1S1-opp,-opp
Ru,4,Ru_B2C1S1-pen,-pen
Ru,4,Ru_B2C2-hex,-hex
Ru,4,Ru_B2C2-opp,-opp
Ru,4,Ru_B2C2-pen,-pen
Ru,4,Ru_B2N1O1-hex,-hex
Ru,4,Ru_B2N1O1-opp,-opp
Ru,4,Ru_B2N1O1-pen,-pen
Ru,4,Ru_B2N1P1-hex,-hex
Ru,4,Ru_B2N1P1-opp,-opp
Ru,4,Ru_B2N1P1-pen,-pen
Ru,4,Ru_B2N1S1-hex,-hex
Ru,4,Ru_B2N1S1-opp,-opp
Ru,4,Ru_B2N1S1-pen,-pen
Ru,4,Ru_B2N2-hex,-hex
Ru,4,Ru_B2N2-opp,-opp
Ru,4,Ru_B2N2-pen,-pen
Ru,4,Ru_B2O1P1-hex,-hex
Ru,4,Ru_B2O1P1-opp,-opp
Ru,4,Ru_B2O1P1-pen,-pen
Ru,4,Ru_B2O1S1-hex,-hex
Ru,4,Ru_B2O1S1-opp,-opp
Ru,4,Ru_B2O1S1-pen,-pen
Ru,4,Ru_B2O2-hex,-hex
Ru,4,Ru_B2O2-opp,-opp
Ru,4,Ru_B2O2-pen,-pen
Ru,4,Ru_B2P1S1-hex,-hex
Ru,4,Ru_B2P1S1-opp,-opp
Ru,4,Ru_B2P1S1-pen,-pen
Ru,4,Ru_B2P2-hex,-hex
Ru,4,Ru_B2P2-opp,-opp
Ru,4,Ru_B2P2-pen,-pen
Ru,4,Ru_B2S2-hex,-hex
Ru,4,Ru_B2S2-opp,-opp
Ru,4,Ru_B2S2-pen,-pen
Ru,4,Ru_B3C1,
Ru,4,Ru_B3N1,
Ru,4,Ru_B3O1,
Ru,4,Ru_B3P1,
Ru,4,Ru_B3S1,
Ru,4,Ru_B4,
Ru,4,Ru_C1N1O1P1,
Ru,4,Ru_C1N1O1S1,
Ru,4,Ru_C1N1O2-hex,-hex
Ru,4,Ru_C1N1O2-opp,-opp
Ru,4,Ru_C1N1O2-pen,-pen
Ru,4,Ru_C1N1P1S1,
Ru,4,Ru_C1N1P2-hex,-hex
Ru,4,Ru_C1N1P2-opp,-opp
Ru,4,Ru_C1N1P2-pen,-pen
Ru,4,Ru_C1N1S2-hex,-hex
Ru,4,Ru_C1N1S2-opp,-opp
Ru,4,Ru_C1N1S2-pen,-pen
Ru,4,Ru_C1N2O1-hex,-hex
Ru,4,Ru_C1N2O1-opp,-opp
Ru,4,Ru_C1N2O1-pen,-pen
Ru,4,Ru_C1N2P1-hex,-hex
Ru,4,Ru_C1N2P1-opp,-opp
Ru,4,Ru_C1N2P1-pen,-pen
Ru,4,Ru_C1N2S1-hex,-hex
Ru,4,Ru_C1N2S1-opp,-opp
Ru,4,Ru_C1N2S1-pen,-pen
Ru,4,Ru_C1N3,
Ru,4,Ru_C1O1P1S1,
Ru,4,Ru_C1O1P2-hex,-hex
Ru,4,Ru_C1O1P2-opp,-opp
Ru,4,Ru_C1O1P2-pen,-pen
Ru,4,Ru_C1O1S2-hex,-hex
Ru,4,Ru_C1O1S2-opp,-opp
Ru,4,Ru_C1O1S2-pen,-pen
Ru,4,Ru_C1O2P1-hex,-hex
Ru,4,Ru_C1O2P1-opp,-opp
Ru,4,Ru_C1O2P1-pen,-pen
Ru,4,Ru_C1O2S1-hex,-hex
Ru,4,Ru_C1O2S1-opp,-opp
Ru,4,Ru_C1O2S1-pen,-pen
Ru,4,Ru_C1O3,
Ru,4,Ru_C1P1S2-hex,-hex
Ru,4,Ru_C1P1S2-opp,-opp
Ru,4,Ru_C1P1S2-pen,-pen
Ru,4,Ru_C1P2S1-hex,-hex
Ru,4,Ru_C1P2S1-opp,-opp
Ru,4,Ru_C1P2S1-pen,-pen
Ru,4,Ru_C1P3,
Ru,4,Ru_C1S3,
Ru,4,Ru_C2N1O1-hex,-hex
Ru,4,Ru_C2N1O1-opp,-opp
Ru,4,Ru_C2N1O1-pen,-pen
Ru,4,Ru_C2N1P1-hex,-hex
Ru,4,Ru_C2N1P1-opp,-opp
Ru,4,Ru_C2N1P1-pen,-pen
Ru,4,Ru_C2N1S1-hex,-hex
Ru,4,Ru_C2N1S1-opp,-opp
Ru,4,Ru_C2N1S1-pen,-pen
Ru,4,Ru_C2N2-hex,-hex
Ru,4,Ru_C2N2-opp,-opp
Ru,4,Ru_C2N2-pen,-pen
Ru,4,Ru_C2O1P1-hex,-hex
Ru,4,Ru_C2O1P1-opp,-opp
Ru,4,Ru_C2O1P1-pen,-pen
Ru,4,Ru_C2O1S1-hex,-hex
Ru,4,Ru_C2O1S1-opp,-opp
Ru,4,Ru_C2O1S1-pen,-pen
Ru,4,Ru_C2O2-hex,-hex
Ru,4,Ru_C2O2-opp,-opp
Ru,4,Ru_C2O2-pen,-pen
Ru,4,Ru_C2P1S1-hex,-hex
Ru,4,Ru_C2P1S1-opp,-opp
Ru,4,Ru_C2P1S1-pen,-pen
Ru,4,Ru_C2P2-hex,-hex
Ru,4,Ru_C2P2-opp,-opp
Ru,4,Ru_C2P2-pen,-pen
Ru,4,Ru_C2S2-hex,-hex
Ru,4,Ru_C2S2-opp,-opp
Ru,4,Ru_C2S2-pen,-pen
Ru,4,Ru_C3N1,
Ru,4,Ru_C3O1,
Ru,4,Ru_C3P1,
Ru,4,Ru_C3S1,
Ru,4,Ru_C4,
Ru,4,Ru_N1O1P1S1,
Ru,4,Ru_N1O1P2-hex,-hex
Ru,4,Ru_N1O1P2-opp,-opp
Ru,4,Ru_N1O1P2-pen,-pen
Ru,4,Ru_N1O1S2-hex,-hex
Ru,4,Ru_N1O1S2-opp,-opp
Ru,4,Ru_N1O1S2-pen,-pen
Ru,4,Ru_N1O2P1-hex,-hex
Ru,4,Ru_N1O2P1-opp,-opp
Ru,4,Ru_N1O2P1-pen,-pen
Ru,4,Ru_N1O2S1-hex,-hex
Ru,4,Ru_N1O2S1-opp,-opp
Ru,4,Ru_N1O2S1-pen,-pen
Ru,4,Ru_N1O3,
Ru,4,Ru_N1P1S2-hex,-hex
Ru,4,Ru_N1P1S2-opp,-opp
Ru,4,Ru_N1P1S2-pen,-pen
Ru,4,Ru_N1P2S1-hex,-hex
Ru,4,Ru_N1P2S1-opp,-opp
Ru,4,Ru_N1P2S1-pen,-pen
Ru,4,Ru_N1P3,
Ru,4,Ru_N1S3,
Ru,4,Ru_N2O1P1-hex,-hex
Ru,4,Ru_N2O1P1-opp,-opp
Ru,4,Ru_N2O1P1-pen,-pen
Ru,4,Ru_N2O1S1-hex,-hex
Ru,4,Ru_N2O1S1-opp,-opp
Ru,4,Ru_N2O1S1-pen,-pen
Ru,4,Ru_N2O2-hex,-hex
Ru,4,Ru_N2O2-opp,-opp
Ru,4,Ru_N2O2-pen,-pen
Ru,4,Ru_N2P1S1-hex,-hex
Ru,4,Ru_N2P1S1-opp,-opp
Ru,4,Ru_N2P1S1-pen,-pen
Ru,4,Ru_N2P2-hex,-hex
Ru,4,Ru_N2P2-opp,-opp
Ru,4,Ru_N2P2-pen,-pen
Ru,4,Ru_N2S2-hex,-hex
Ru,4,Ru_N2S2-opp,-opp
Ru,4,Ru_N2S2-pen,-pen
Ru,4,Ru_N3O1,
Ru,4,Ru_N3P1,
Ru,4,Ru_N3S1,
Ru,4,Ru_N4,
Ru,4,Ru_O1P1S2-hex,-hex
Ru,4,Ru_O1P1S2-opp,-opp
Ru,4,Ru_O1P1S2-pen,-pen
Ru,4,Ru_O1P2S1-hex,-hex
Ru,4,Ru_O1P2S1-opp,-opp
Ru,4,Ru_O1P2S1-pen,-pen
Ru,4,Ru_O1P3,
Ru,4,Ru_O1S3,
Ru,4,Ru_O2P1S1-hex,-hex
Ru,4,Ru_O2P1S1-opp,-opp
Ru,4,Ru_O2P1S1-pen,-pen
Ru,4,Ru_O2P2-hex,-hex
Ru,4,Ru_O2P2-opp,-opp
Ru,4,Ru_O2P2-pen,-pen
Ru,4,Ru_O2S2-hex,-hex
Ru,4,Ru_O2S2-opp,-opp
Ru,4,Ru_O2S2-pen,-pen
Ru,4,Ru_O3P1,
Ru,4,Ru_O3S1,
Ru,4,Ru_O4,
Ru,4,Ru_P1S3,
Ru,4,Ru_P2S2-hex,-hex
Ru,4,Ru_P2S2-opp,-opp
Ru,4,Ru_P2S2-pen,-pen
Ru,4,Ru_P3S1,
Ru,4,Ru_P4,
Ru,4,Ru_S4,
Sc,3,Sc_B1C1N1,
Sc,3,Sc_B1C1O1,
Sc,3,Sc_B1C1P1,
Sc,3,Sc_B1C1S1,
Sc,3,Sc_B1C2,
Sc,3,Sc_B1N1O1,
Sc,3,Sc_B1N1P1,
Sc,3,Sc_B1N1S1,
Sc,3,Sc_B1N2,
Sc,3,Sc_B1O1P1,
Sc,3,Sc_B1O1S1,
Sc,3,Sc_B1O2,
Sc,3,Sc_B1P1S1,
Sc,3,Sc_B1P2,
Sc,3,Sc_B1S2,
Sc,3,Sc_B2C1,
Sc,3,Sc_B2N1,
Sc,3,Sc_B2O1,
Sc,3,Sc_B2P1,
Sc,3,Sc_B2S1,
Sc,3,Sc_B3,
Sc,3,Sc_C1N1O1,
Sc,3,Sc_C1N1P1,
Sc,3,Sc_C1N1S1,
Sc,3,Sc_C1N2,
Sc,3,Sc_C1O1P1,
Sc,3,Sc_C1O1S1,
Sc,3,Sc_C1O2,
Sc,3,Sc_C1P1S1,
Sc,3,Sc_C1P2,
Sc,3,Sc_C1S2,
Sc,3,Sc_C2N1,
Sc,3,Sc_C2O1,
Sc,3,Sc_C2P1,
Sc,3,Sc_C2S1,
Sc,3,Sc_C3,
Sc,3,Sc_N1O1P1,
Sc,3,Sc_N1O1S1,
Sc,3,Sc_N1O2,
Sc,3,Sc_N1P1S1,
Sc,3,Sc_N1P2,
Sc,3,Sc_N1S2,
Sc,3,Sc_N2O1,
Sc,3,Sc_N2P1,
Sc,3,Sc_N2S1,
Sc,3,Sc_N3,
Sc,3,Sc_O1P1S1,
Sc,3,Sc_O1P2,
Sc,3,Sc_O1S2,
Sc,3,Sc_O2P1,
Sc,3,Sc_O2S1,
Sc,3,Sc_O3,
Sc,3,Sc_P1S2,
Sc,3,Sc_P2S1,
Sc,3,Sc_P3,
Sc,3,Sc_S3,
Sc,4,Sc_B1C1N1O1,
Sc,4,Sc_B1C1N1P1,
Sc,4,Sc_B1C1N1S1,
Sc,4,Sc_B1C1N2-hex,-hex
Sc,4,Sc_B1C1N2-opp,-opp
Sc,4,Sc_B1C1N2-pen,-pen
Sc,4,Sc_B1C1O1P1,
Sc,4,Sc_B1C1O1S1,
Sc,4,Sc_B1C1O2-hex,-hex
Sc,4,Sc_B1C1O2-opp,-opp
Sc,4,Sc_B1C1O2-pen,-pen
Sc,4,Sc_B1C1P1S1,
Sc,4,Sc_B1C1P2-hex,-hex
Sc,4,Sc_B1C1P2-opp,-opp
Sc,4,Sc_B1C1P2-pen,-pen
Sc,4,Sc_B1C1S2-hex,-hex
Sc,4,Sc_B1C1S2-opp,-opp
Sc,4,Sc_B1C1S2-pen,-pen
Sc,4,Sc_B1C2N1-hex,-hex
Sc,4,Sc_B1C2N1-opp,-opp
Sc,4,Sc_B1C2N1-pen,-pen
Sc,4,Sc_B1C2O1-hex,-hex
Sc,4,Sc_B1C2O1-opp,-opp
Sc,4,Sc_B1C2O1-pen,-pen
Sc,4,Sc_B1C2P1-hex,-hex
Sc,4,Sc_B1C2P1-opp,-opp
Sc,4,Sc_B1C2P1-pen,-pen
Sc,4,Sc_B1C2S1-hex,-hex
Sc,4,Sc_B1C2S1-opp,-opp
Sc,4,Sc_B1C2S1-pen,-pen
Sc,4,Sc_B1C3,
Sc,4,Sc_B1N1O1P1,
Sc,4,Sc_B1N1O1S1,
Sc,4,Sc_B1N1O2-hex,-hex
Sc,4,Sc_B1N1O2-opp,-opp
Sc,4,Sc_B1N1O2-pen,-pen
Sc,4,Sc_B1N1P1S1,
Sc,4,Sc_B1N1P2-hex,-hex
Sc,4,Sc_B1N1P2-opp,-opp
Sc,4,Sc_B1N1P2-pen,-pen
Sc,4,Sc_B1N1S2-hex,-hex
Sc,4,Sc_B1N1S2-opp,-opp
Sc,4,Sc_B1N1S2-pen,-pen
Sc,4,Sc_B1N2O1-hex,-hex
Sc,4,Sc_B1N2O1-opp,-opp
Sc,4,Sc_B1N2O1-pen,-pen
Sc,4,Sc_B1N2P1-hex,-hex
Sc,4,Sc_B1N2P1-opp,-opp
Sc,4,Sc_B1N2P1-pen,-pen
Sc,4,Sc_B1N2S1-hex,-hex
Sc,4,Sc_B1N2S1-opp,-opp
Sc,4,Sc_B1N2S1-pen,-pen
Sc,4,Sc_B1N3,
Sc,4,Sc_B1O1P1S1,
Sc,4,Sc_B1O1P2-hex,-hex
Sc,4,Sc_B1O1P2-opp,-opp
Sc,4,Sc_B1O1P2-pen,-pen
Sc,4,Sc_B1O1S2-hex,-hex
Sc,4,Sc_B1O1S2-opp,-opp
Sc,4,Sc_B1O1S2-pen,-pen
Sc,4,Sc_B1O2P1-hex,-hex
Sc,4,Sc_B1O2P1-opp,-opp
Sc,4,Sc_B1O2P1-pen,-pen
Sc,4,Sc_B1O2S1-hex,-hex
Sc,4,Sc_B1O2S1-opp,-opp
Sc,4,Sc_B1O2S1-pen,-pen
Sc,4,Sc_B1O3,
Sc,4,Sc_B1P1S2-hex,-hex
Sc,4,Sc_B1P1S2-opp,-opp
Sc,4,Sc_B1P1S2-pen,-pen
Sc,4,Sc_B1P2S1-hex,-hex
Sc,4,Sc_B1P2S1-opp,-opp
Sc,4,Sc_B1P2S1-pen,-pen
Sc,4,Sc_B1P3,
Sc,4,Sc_B1S3,
Sc,4,Sc_B2C1N1-hex,-hex
Sc,4,Sc_B2C1N1-opp,-opp
Sc,4,Sc_B2C1N1-pen,-pen
Sc,4,Sc_B2C1O1-hex,-hex
Sc,4,Sc_B2C1O1-opp,-opp
Sc,4,Sc_B2C1O1-pen,-pen
Sc,4,Sc_B2C1P1-hex,-hex
Sc,4,Sc_B2C1P1-opp,-opp
Sc,4,Sc_B2C1P1-pen,-pen
Sc,4,Sc_B2C1S1-hex,-hex
Sc,4,Sc_B2C1S1-opp,-opp
Sc,4,Sc_B2C1S1-pen,-pen
Sc,4,Sc_B2C2-hex,-hex
Sc,4,Sc_B2C2-opp,-opp
Sc,4,Sc_B2C2-pen,-pen
Sc,4,Sc_B2N1O1-hex,-hex
Sc,4,Sc_B2N1O1-opp,-opp
Sc,4,Sc_B2N1O1-pen,-pen
Sc,4,Sc_B2N1P1-hex,-hex
Sc,4,Sc_B2N1P1-opp,-opp
Sc,4,Sc_B2N1P1-pen,-pen
Sc,4,Sc_B2N1S1-hex,-hex
Sc,4,Sc_B2N1S1-opp,-opp
Sc,4,Sc_B2N1S1-pen,-pen
Sc,4,Sc_B2N2-hex,-hex
Sc,4,Sc_B2N2-opp,-opp
Sc,4,Sc_B2N2-pen,-pen
Sc,4,Sc_B2O1P1-hex,-hex
Sc,4,Sc_B2O1P1-opp,-opp
Sc,4,Sc_B2O1P1-pen,-pen
Sc,4,Sc_B2O1S1-hex,-hex
Sc,4,Sc_B2O1S1-opp,-opp
Sc,4,Sc_B2O1S1-pen,-pen
Sc,4,Sc_B2O2-hex,-hex
Sc,4,Sc_B2O2-opp,-opp
Sc,4,Sc_B2O2-pen,-pen
Sc,4,Sc_B2P1S1-hex,-hex
Sc,4,Sc_B2P1S1-opp,-opp
Sc,4,Sc_B2P1S1-pen,-pen
Sc,4,Sc_B2P2-hex,-hex
Sc,4,Sc_B2P2-opp,-opp
Sc,4,Sc_B2P2-pen,-pen
Sc,4,Sc_B2S2-hex,-hex
Sc,4,Sc_B2S2-opp,-opp
Sc,4,Sc_B2S2-pen,-pen
Sc,4,Sc_B3C1,
Sc,4,Sc_B3N1,
Sc,4,Sc_B3O1,
Sc,4,Sc_B3P1,
Sc,4,Sc_B3S1,
Sc,4,Sc_B4,
Sc,4,Sc_C1N1O1P1,
Sc,4,Sc_C1N1O1S1,
Sc,4,Sc_C1N1O2-hex,-hex
Sc,4,Sc_C1N1O2-opp,-opp
Sc,4,Sc_C1N1O2-pen,-pen
Sc,4,Sc_C1N1P1S1,
Sc,4,Sc_C1N1P2-hex,-hex
Sc,4,Sc_C1N1P2-opp,-opp
Sc,4,Sc_C1N1P2-pen,-pen
Sc,4,Sc_C1N1S2-hex,-hex
Sc,4,Sc_C1N1S2-opp,-opp
Sc,4,Sc_C1N1S2-pen,-pen
Sc,4,Sc_C1N2O1-hex,-hex
Sc,4,Sc_C1N2O1-opp,-opp
Sc,4,Sc_C1N2O1-pen,-pen
Sc,4,Sc_C1N2P1-hex,-hex
Sc,4,Sc_C1N2P1-opp,-opp
Sc,4,Sc_C1N2P1-pen,-pen
Sc,4,Sc_C1N2S1-hex,-hex
Sc,4,Sc_C1N2S1-opp,-opp
Sc,4,Sc_C1N2S1-pen,-pen
Sc,4,Sc_C1N3,
Sc,4,Sc_C1O1P1S1,
Sc,4,Sc_C1O1P2-hex,-hex
Sc,4,Sc_C1O1P2-opp,-opp
Sc,4,Sc_C1O1P2-pen,-pen
Sc,4,Sc_C1O1S2-hex,-hex
Sc,4,Sc_C1O1S2-opp,-opp
Sc,4,Sc_C1O1S2-pen,-pen
Sc,4,Sc_C1O2P1-hex,-hex
Sc,4,Sc_C1O2P1-opp,-opp
Sc,4,Sc_C1O2P1-pen,-pen
Sc,4,Sc_C1O2S1-hex,-hex
Sc,4,Sc_C1O2S1-opp,-opp
Sc,4,Sc_C1O2S1-pen,-pen
Sc,4,Sc_C1O3,
Sc,4,Sc_C1P1S2-hex,-hex
Sc,4,Sc_C1P1S2-opp,-opp
Sc,4,Sc_C1P1S2-pen,-pen
Sc,4,Sc_C1P2S1-hex,-hex
Sc,4,Sc_C1P2S1-opp,-opp
Sc,4,Sc_C1P2S1-pen,-pen
Sc,4,Sc_C1P3,
Sc,4,Sc_C1S3,
Sc,4,Sc_C2N1O1-hex,-hex
Sc,4,Sc_C2N1O1-opp,-opp
Sc,4,Sc_C2N1O1-pen,-pen
Sc,4,Sc_C2N1P1-hex,-hex
Sc,4,Sc_C2N1P1-opp,-opp
Sc,4,Sc_C2N1P1-pen,-pen
Sc,4,Sc_C2N1S1-hex,-hex
Sc,4,Sc_C2N1S1-opp,-opp
Sc,4,Sc_C2N1S1-pen,-pen
Sc,4,Sc_C2N2-hex,-hex
Sc,4,Sc_C2N2-opp,-opp
Sc,4,Sc_C2N2-pen,-pen
Sc,4,Sc_C2O1P1-hex,-hex
Sc,4,Sc_C2O1P1-opp,-opp
Sc,4,Sc_C2O1P1-pen,-pen
Sc,4,Sc_C2O1S1-hex,-hex
Sc,4,Sc_C2O1S1-opp,-opp
Sc,4,Sc_C2O1S1-pen,-pen
Sc,4,Sc_C2O2-hex,-hex
Sc,4,Sc_C2O2-opp,-opp
Sc,4,Sc_C2O2-pen,-pen
Sc,4,Sc_C2P1S1-hex,-hex
Sc,4,Sc_C2P1S1-opp,-opp
Sc,4,Sc_C2P1S1-pen,-pen
